sprint_id,sprint_name,project,board_name,created_date_utc,start_date_utc,end_date_utc,completion_date_utc,status
1660,HED 23.5 Sprint 1,CPEHC,CONTRACTS,,2023-09-07 07:04:40.146,2023-09-20 18:04:00,2023-09-26 05:59:00.509,closed
1661,PPC Sprint 1 (Step 2),CPEHC,CONTRACTS,,2023-09-07 06:34:30.481,2023-09-20 06:34:00,2023-09-26 08:49:03.209,closed
1662,PPC Sprint 2 (Step 2),CPEHC,CONTRACTS,,2023-09-21 06:12:00.000,2023-10-04 17:12:00,2023-10-05 13:40:06.849,closed
1663,PPC Sprint 3 (23.3.1),CPEHC,CONTRACTS,,2023-10-04 13:40:57.056,2023-10-18 13:40:00,2023-10-19 13:27:35.934,closed
60,HED Sprint 3 (23.5),CPEHC,CONTRACTS,,2023-10-04 09:29:24.972,2023-10-18 09:29:00,2023-10-19 13:13:29.877,closed
1664,PPC Sprint 4 (23.3.1),CPEHC,CONTRACTS,,2023-10-19 14:13:00.000,2023-11-01 14:13:00,2023-11-02 10:52:52.473,closed
1665,PPC Sprint 5 (23.5),CPEHC,CONTRACTS,,2023-11-02 14:32:00.000,2023-11-16 14:32:00,2023-11-16 14:00:47.727,closed
1666,PLT2_2023_Sprint01_Contracts,CPEHC,CONTRACTS,,2023-11-16 10:22:00.000,2023-11-29 10:22:00,2023-12-01 14:40:55.832,closed
1667,PLT2_2023_Sprint02_Contracts,CPEHC,CONTRACTS,,2023-11-30 08:45:00.000,2023-12-14 08:45:00,2023-12-14 12:44:32.803,closed
1668,PLT2_2023_Sprint03_Contracts,CPEHC,CONTRACTS,,2023-12-14 08:01:00.000,2023-12-27 08:01:00,2023-12-28 14:00:56.075,closed
1669,PLT2_2023_Sprint04_Contracts,CPEHC,CONTRACTS,,2023-12-28 06:15:00.000,2024-01-10 06:15:00,2024-01-11 09:50:54.206,closed
1670,PLT2_2023_Sprint05_Contracts,CPEHC,CONTRACTS,,2024-01-10 18:30:00.000,2024-01-23 19:00:00,2024-01-25 14:38:32.437,closed
1671,PLT2_2023_Sprint06_Contracts,CPEHC,CONTRACTS,,2024-01-25 13:36:00.000,2024-02-07 13:36:00,2024-02-08 11:46:19.287,closed
1672,PLT2_2023_Sprint07_Contracts,CPEHC,CONTRACTS,,2024-02-08 13:51:00.000,2024-02-21 13:51:00,2024-02-22 14:11:27.208,closed
1673,PLT2_2023_Sprint08_Contracts,CPEHC,CONTRACTS,,2024-02-22 00:30:00.000,2024-03-06 18:29:00,2024-03-07 14:14:55.613,closed
1674,PLT2_2023_Sprint09_Contracts,CPEHC,CONTRACTS,,2024-03-07 13:31:00.000,2024-03-20 13:31:00,2024-03-21 16:46:56.768,closed
1675,PLT2_2023_Sprint10_Contracts,CPEHC,CONTRACTS,,2024-03-20 18:30:00.000,2024-04-03 18:29:00,2024-04-04 10:36:41.417,closed
1676,PLT2_2024_Sprint01_Contracts,CPEHC,CONTRACTS,,2024-04-04 13:56:00.000,2024-04-17 13:56:00,2024-04-17 17:17:12.317,closed
871,PLT2_2024_Sprint02_Contracts,CPEHC,CONTRACTS,,2024-04-17 18:30:00.000,2024-05-01 18:29:00,2024-04-30 18:00:12.859,closed
1677,PLT2_2024_Sprint03_Contracts,CPEHC,CONTRACTS,,2024-05-01 18:30:45.447,2024-05-15 18:29:00,2024-05-15 16:55:14.754,closed
1678,PLT2_2024_Sprint04_Contracts,CPEHC,CONTRACTS,,2024-05-15 18:30:00.000,2024-05-29 18:29:00,2024-05-30 11:08:01.405,closed
1679,PLT2_2024_Sprint05_Contracts,CPEHC,CONTRACTS,,2024-05-29 18:30:00.000,2024-06-12 18:29:00,2024-06-12 14:36:18.484,closed
1680,PLT2_2024_Sprint06_Contracts,CPEHC,CONTRACTS,,2024-06-12 18:30:00.000,2024-06-26 18:29:00,2024-06-26 17:58:55.488,closed
1681,PLT2_2024_Sprint07_Contracts,CPEHC,CONTRACTS,,2024-06-26 18:30:00.000,2024-07-10 18:29:00,2024-07-10 15:36:40.709,closed
1682,PLT2_2024_Sprint08_Contracts,CPEHC,CONTRACTS,,2024-07-10 18:30:40.917,2024-07-24 18:29:00,2024-07-24 16:55:57.203,closed
1683,PLT2_2024_Sprint09_Contracts,CPEHC,CONTRACTS,,2024-07-24 18:30:00.000,2024-08-07 18:29:00,2024-08-07 17:20:26.254,closed
1684,PLT2_2024_Sprint10_Contracts,CPEHC,CONTRACTS,,2024-08-07 18:30:00.000,2024-08-21 18:29:00,2024-08-21 17:14:08.654,closed
1685,PLT2_2024_Sprint11_Contracts,CPEHC,CONTRACTS,,2024-08-21 18:30:00.000,2024-09-04 18:29:00,2024-09-04 16:54:20.654,closed
1686,PLT2_2024_Sprint12_Contracts,CPEHC,CONTRACTS,,2024-09-04 18:30:00.000,2024-09-18 18:29:00,2024-09-19 10:17:32.361,closed
1687,PLT2_2024_Sprint13_Contracts,CPEHC,CONTRACTS,,2024-09-18 18:30:14.568,2024-10-02 18:29:00,2024-10-02 16:52:01.633,closed
1688,PLT2_2024_Sprint14_Contracts,CPEHC,CONTRACTS,,2024-10-02 18:30:00.000,2024-10-16 18:29:00,2024-10-18 05:14:13.653,closed
1689,PLT2_2024_Sprint15_Contracts,CPEHC,CONTRACTS,,2024-10-16 18:30:13.808,2024-10-30 18:29:00,2024-10-31 10:33:25.252,closed
4107,PLT2_2024_Sprint16_Contracts,CPEHC,CONTRACTS,2024-10-28 14:48:15.870,2024-10-31 03:30:08.852,2024-11-13 18:00:00,2024-11-13 17:41:17.943,closed
4126,PLT2_2024_Sprint17_Contracts,CPEHC,CONTRACTS,2024-11-11 14:15:25.021,2024-11-13 18:30:59.181,2024-11-27 18:00:00,2024-11-28 12:22:05.789,closed
4144,PLT2_2024_Sprint18_Contracts,CPEHC,CONTRACTS,2024-11-25 15:01:33.665,2024-11-27 18:30:12.369,2024-12-11 18:00:00,2024-12-12 06:01:40.555,closed
4169,PLT2_2024_Sprint19_Contracts,CPEHC,CONTRACTS,2024-12-09 14:17:31.237,2024-12-11 18:30:28.868,2024-12-25 18:00:00,2024-12-25 16:29:05.493,closed
4187,PLT2_2024_Sprint20_Contracts,CPEHC,CONTRACTS,2024-12-23 15:47:50.200,2024-12-25 18:30:00.000,2025-01-08 18:00:00,2025-01-08 18:26:17.864,closed
4228,PLT2_2024_Sprint22_Contracts,CPEHC,CONTRACTS,2025-01-21 05:00:01.537,2025-01-22 18:30:00.000,2025-02-05 18:00:00,2025-02-05 17:55:24.866,closed
4246,PLT2_2024_Sprint23_Contracts,CPEHC,CONTRACTS,2025-02-03 15:22:46.953,2025-02-05 18:30:00.000,2025-02-19 18:00:00,2025-02-19 17:17:43.556,closed
4151,PLT2_2024_Sprint25_Contracts,CPEHC,CONTRACTS,2024-11-28 12:21:40.720,2025-03-06 05:27:26.000,2025-03-19 18:00:00,2025-03-20 16:33:09.435,closed
4264,PLT2_2024_Sprint24_Contracts,CPEHC,CONTRACTS,2025-02-17 15:39:08.731,2025-02-19 18:30:00.000,2025-03-05 18:00:00,2025-03-05 16:23:59.027,closed
4835,PLT2_2024_Sprint26_Contracts,CPEHC,CONTRACTS,2025-03-19 19:50:17.913,2025-03-20 16:34:35.689,2025-04-01 18:30:00,2025-04-03 10:38:04.987,closed
5096,PLT2_2025_Sprint27_Contracts,CPEHC,CONTRACTS,2025-04-02 15:32:38.255,2025-04-03 17:57:10.992,2025-04-15 18:30:00,2025-04-17 15:24:21.442,closed
5593,PLT2_2025_Sprint28_Contracts,CPEHC,CONTRACTS,2025-04-17 15:18:20.189,2025-04-16 18:30:29.875,2025-04-29 18:30:00,2025-04-30 18:22:34.448,closed
5822,PLT2_2025_Sprint29_Contracts,CPEHC,CONTRACTS,2025-04-30 18:17:45.721,2025-04-30 18:31:50.023,2025-05-13 18:30:00,2025-05-14 15:17:31.692,closed
6251,PLT2_2025_Sprint30_Contracts,CPEHC,CONTRACTS,2025-05-14 15:04:20.214,2025-05-14 18:30:00.000,2025-05-27 18:30:00,2025-05-29 14:40:30.441,closed
6944,PLT2_2025_Sprint32_Contracts,CPEHC,CONTRACTS,2025-06-11 14:15:20.301,2025-06-12 11:23:29.783,2025-06-24 18:30:00,2025-06-26 11:15:32.773,closed
7506,PLT2_2025_Sprint33_Contracts,CPEHC,CONTRACTS,2025-06-26 10:58:30.598,2025-06-25 18:30:55.077,2025-07-08 18:30:00,2025-07-10 07:35:35.714,closed
7836,PLT2_2025_Sprint34_Contracts,CPEHC,CONTRACTS,2025-07-10 07:33:54.060,2025-07-09 18:30:10.985,2025-07-22 18:30:00,2025-07-24 05:56:18.265,closed
8236,PLT2_2025_Sprint35_Contracts,CPEHC,CONTRACTS,2025-07-24 08:00:57.316,2025-07-23 18:30:33.683,2025-08-05 18:30:00,2025-08-07 11:27:13.995,closed
8792,PLT2_2025_Sprint36_Contracts,CPEHC,CONTRACTS,2025-08-06 14:15:47.122,2025-08-07 17:30:40.229,2025-08-19 18:30:00,2025-08-21 07:31:21.170,closed
9255,PLT2_2025_Sprint37_VBC_Backend,CPEHC,CONTRACTS,2025-08-19 09:03:40.478,2025-08-21 12:41:38.511,2025-09-02 18:30:00,2025-09-04 05:59:20.758,closed
9419,PLT2_2025_Sprint37_VBC_UI,CPEHC,CONTRACTS,2025-08-20 07:57:14.640,2025-08-21 12:41:02.831,2025-09-02 18:30:00,2025-09-04 08:37:12.421,closed
9816,PLT2_2025_Sprint38_VBC_Backend,CPEHC,CONTRACTS,2025-09-04 05:56:23.418,2025-09-03 18:30:51.989,2025-09-16 18:30:00,2025-09-18 18:12:56.785,closed
9817,PLT2_2025_Sprint38_VBC_UI,CPEHC,CONTRACTS,2025-09-04 05:57:32.565,2025-09-03 18:30:20.313,2025-09-16 18:30:00,2025-09-18 18:14:34.090,closed
10278,PLT2_2025_Sprint39_VBC_Backend,CPEHC,CONTRACTS,2025-09-18 18:06:56.294,2025-09-18 18:16:49.512,2025-09-30 18:30:00,2025-10-01 20:32:43.791,closed
10279,PLT2_2025_Sprint39_VBC_UI,CPEHC,CONTRACTS,2025-09-18 18:13:43.195,2025-09-17 18:30:00.000,2025-09-30 18:30:00,2025-10-06 07:42:56.361,closed
10641,PLT2_2025_Sprint40_VBC_Backend,CPEHC,CONTRACTS,2025-10-01 20:31:32.781,2025-10-01 20:33:34.256,2025-10-14 18:30:00,2025-10-16 15:16:24.098,closed
10739,PLT2_2025_Sprint40_VBC_UI,CPEHC,CONTRACTS,2025-10-06 07:38:41.350,2025-10-06 07:47:22.000,2025-10-14 18:30:00,2025-10-15 18:15:55.799,closed
11104,PLT2_2025_Sprint41_VBC_UI,CPEHC,CONTRACTS,2025-10-15 18:12:08.277,2025-10-15 18:18:07.128,2025-10-29 18:30:00,2025-10-29 17:45:30.851,closed
11136,PLT2_2025_Sprint41_VBC_Backend,CPEHC,CONTRACTS,2025-10-16 15:14:35.440,2025-10-16 15:17:18.000,2025-10-28 18:30:00,2025-10-30 05:57:55.136,closed
11598,PLT2_2025_Sprint42_VBC_UI,CPEHC,CONTRACTS,2025-10-29 17:37:45.249,2025-10-29 18:30:00.000,2025-11-12 20:00:00,2025-11-12 18:45:14.328,closed
11630,PLT2_2025_Sprint42_VBC_Backend,CPEHC,CONTRACTS,2025-10-30 05:54:55.823,2025-10-28 18:30:04.288,2025-11-12 18:30:00,2025-11-13 08:53:10.107,closed
12126,PLT2_2025_Sprint43_VBC_UI,CPEHC,CONTRACTS,2025-11-12 18:24:30.544,2025-11-12 18:47:01.223,2025-11-26 18:30:00,2025-11-27 14:15:40.218,closed
12192,PLT2_2025_Sprint43_VBC_Backend,CPEHC,CONTRACTS,2025-11-13 08:50:38.647,2025-11-12 18:30:38.679,2025-11-25 18:30:00,2025-11-27 13:51:03.374,closed
12466,PLT2_2025_Sprint44_VBC_Backend,CPEHC,CONTRACTS,2025-11-26 14:50:34.705,2025-11-27 00:00:34.000,2025-12-09 18:30:00,,active
12532,PLT2_2025_Sprint44_VBC_UI,CPEHC,CONTRACTS,2025-11-27 05:48:11.707,2025-11-27 02:30:09.063,2025-12-11 02:30:00,,active
1732,HED Sprint 5 (23.5),CPEHC,HEDIS - DI - STARS - DLT,,2023-11-02 13:27:25.553,2023-11-15 13:27:00,2023-11-24 11:17:36.209,closed
1724,PLT2_2023_Sprint01_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2023-11-16 12:38:03.648,2023-11-29 12:38:00,2023-11-30 12:28:27.938,closed
1698,PLT2_2023_Sprint02_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2023-11-30 08:49:02.740,2023-12-13 08:49:00,2023-12-19 10:34:16.229,closed
1699,PLT2_2023_Sprint03_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2023-12-14 13:05:35.861,2023-12-28 13:05:00,2024-01-08 08:06:00.470,closed
1730,PLT2_2023_Sprint04_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2023-12-28 16:59:48.089,2024-01-10 16:59:00,2024-01-12 06:39:55.366,closed
1723,PLT2_2023_Sprint05_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2024-01-11 06:40:51.093,2024-01-25 06:40:00,2024-01-25 13:50:31.546,closed
1131,PLT2_2023_Sprint06_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2024-01-25 07:03:29.893,2024-02-07 07:03:00,2024-02-08 11:37:59.514,closed
1731,PLT2_2023_Sprint07_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2024-02-08 11:38:26.876,2024-02-21 11:38:00,2024-02-22 13:42:49.113,closed
57,PLT2_2023_Sprint08_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2024-02-22 11:26:27.507,2024-03-06 11:26:00,2024-03-08 08:13:56.144,closed
1130,PLT2_2023_Sprint09_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2024-03-07 08:14:19.744,2024-03-20 02:13:00,2024-03-22 06:09:40.617,closed
1701,PLT2_2023_Sprint10_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2024-03-21 07:10:06.418,2024-04-03 12:10:00,2024-04-04 10:35:36.927,closed
879,PLT2_2024_Sprint03_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2024-05-02 11:31:25.829,2024-05-16 13:30:00,2024-05-16 10:35:59.336,closed
53,PLT2_2024_Sprint04_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2024-05-16 10:18:45.054,2024-05-30 10:18:00,2024-05-30 09:52:10.291,closed
1702,PLT2_2024_Sprint05_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2024-05-30 05:42:35.741,2024-06-12 05:41:00,2024-06-13 08:47:50.898,closed
1703,PLT2_2024_Sprint06_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2024-06-13 07:24:49.352,2024-06-27 12:23:00,2024-06-27 09:16:34.325,closed
874,PLT2_2024_Sprint07_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2024-06-27 06:16:20.397,2024-07-10 15:05:00,2024-07-11 13:00:26.731,closed
875,PLT2_2024_Sprint08_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2024-07-11 11:06:25.388,2024-07-26 11:05:00,2024-07-25 08:02:48.151,closed
1704,PLT2_2024_Sprint09_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2024-07-25 13:01:34.000,2024-08-07 23:20:00,2024-08-08 08:23:36.944,closed
1705,PLT2_2024_Sprint10_HEDIS,CPEHC,HEDIS - DI - STARS - DLT,,2024-08-08 05:30:50.132,2024-08-21 12:38:00,2024-08-22 10:18:05.471,closed
1706,PLT2_2024_Sprint11_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,,2024-08-22 10:21:18.422,2024-09-04 15:30:00,2024-09-04 15:05:52.849,closed
1712,PLT2_2024_Sprint11_RE_A360,CPEHC,HEDIS - DI - STARS - DLT,,2024-08-22 07:26:43.933,2024-09-05 07:25:00,2024-09-04 16:06:34.051,closed
1713,PLT2_2024_Sprint12_RE_A360,CPEHC,HEDIS - DI - STARS - DLT,,2024-09-05 06:30:09.862,2024-09-19 06:30:00,2024-09-19 17:09:02.248,closed
1707,PLT2_2024_Sprint12_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,,2024-09-05 08:50:39.761,2024-09-18 14:00:00,2024-09-19 12:00:19.398,closed
1734,PLT2_2024_Sprint12_HCC,CPEHC,HEDIS - DI - STARS - DLT,,2024-09-08 19:42:12.186,2024-09-17 19:42:00,2024-09-19 17:37:48.931,closed
1727,PLT2_2024_Sprint12_DI,CPEHC,HEDIS - DI - STARS - DLT,,2024-09-04 18:29:00.000,2024-09-18 18:29:00,2024-09-19 11:13:38.894,closed
1716,PLT2_2024_Sprint14_Innovation,CPEHC,HEDIS - DI - STARS - DLT,,2024-10-02 18:29:00.000,2024-10-16 18:29:00,2024-10-17 17:57:36.661,closed
1708,PLT2_2024_Sprint13_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,,2024-09-19 15:32:52.091,2024-10-02 16:32:00,2024-10-01 14:43:16.400,closed
58,PLT2_2024_Sprint13_RE_A360,CPEHC,HEDIS - DI - STARS - DLT,,2024-09-19 09:30:29.148,2024-10-03 09:30:00,2024-10-04 03:02:57.837,closed
1735,PLT2_2024_Sprint13_HCC,CPEHC,HEDIS - DI - STARS - DLT,,2024-09-19 09:59:46.885,2024-10-03 09:59:00,2024-10-04 03:01:32.663,closed
1717,PLT2_2024_Sprint13_DI,CPEHC,HEDIS - DI - STARS - DLT,,2024-09-18 18:31:55.685,2024-10-02 18:31:00,2024-10-02 16:15:26.523,closed
1714,PLT2_2024_Sprint14_RE_A360,CPEHC,HEDIS - DI - STARS - DLT,,2024-10-03 06:30:27.286,2024-10-17 06:30:00,2024-10-17 12:47:29.589,closed
1718,PLT2_2024_Sprint14_HCC,CPEHC,HEDIS - DI - STARS - DLT,,2024-10-03 06:30:36.189,2024-10-17 06:30:00,2024-10-17 11:32:45.924,closed
1709,PLT2_2024_Sprint14_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,,2024-10-03 14:53:37.298,2024-10-16 14:53:00,2024-10-17 12:13:35.981,closed
1728,PLT2_2024_Sprint14_DI,CPEHC,HEDIS - DI - STARS - DLT,,2024-10-02 18:29:00.000,2024-10-16 18:29:00,2024-10-16 15:38:49.775,closed
1710,PLT2_2024_Sprint15_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,,2024-10-17 15:03:06.000,2024-10-30 15:03:00,2024-11-04 10:30:53.270,closed
1719,PLT2_2024_Sprint15_HCC,CPEHC,HEDIS - DI - STARS - DLT,,2024-10-17 06:30:01.505,2024-10-31 06:30:00,2024-10-30 16:18:34.757,closed
1715,PLT2_2024_Sprint15_RE_A360,CPEHC,HEDIS - DI - STARS - DLT,,2024-10-17 06:30:22.542,2024-10-31 06:30:00,2024-10-30 17:28:16.246,closed
1720,PLT2_2024_Sprint15_DI,CPEHC,HEDIS - DI - STARS - DLT,,2024-10-17 04:31:13.000,2024-10-30 18:29:00,2024-11-05 11:16:28.007,closed
1722,PLT2_2024_Sprint15_Innovation,CPEHC,HEDIS - DI - STARS - DLT,,2024-10-17 04:41:01.228,2024-10-30 18:29:00,2024-10-30 18:38:27.809,closed
1721,PLT2_2024_Sprint15_Automation,CPEHC,HEDIS - DI - STARS - DLT,,2024-10-17 15:15:49.247,2024-10-30 15:15:00,2024-10-30 16:58:24.962,closed
4112,PLT2_2024_Sprint16_DI,CPEHC,HEDIS - DI - STARS - DLT,2024-10-30 15:22:05.905,2024-10-30 18:30:27.159,2024-11-12 18:30:00,2024-11-13 18:10:23.220,closed
4113,PLT2_2024_Sprint16_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2024-10-30 15:50:28.182,2024-10-30 19:13:16.673,2024-11-13 17:30:00,2024-11-13 19:49:46.834,closed
4116,PLT2_2024_Sprint16_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2024-11-04 06:02:23.359,2024-10-31 06:30:52.094,2024-11-13 16:00:00,2024-11-14 07:58:07.441,closed
4119,PLT2_2024_Sprint16_Automation,CPEHC,HEDIS - DI - STARS - DLT,2024-11-06 06:57:04.697,2024-11-08 11:21:19.670,2024-11-13 15:30:00,2024-11-13 15:00:09.286,closed
4130,PLT2_2024_Sprint17_Automation,CPEHC,HEDIS - DI - STARS - DLT,2024-11-13 13:46:31.408,2024-11-15 05:30:55.633,2024-11-27 14:00:00,2024-11-28 12:07:32.773,closed
4132,PLT2_2024_Sprint17_DI,CPEHC,HEDIS - DI - STARS - DLT,2024-11-13 17:28:41.824,2024-11-13 18:30:26.208,2024-11-26 18:30:00,2024-12-02 13:48:59.617,closed
4131,PLT2_2024_Sprint17_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2024-11-13 13:47:37.284,2024-11-14 15:02:20.632,2024-11-27 14:00:00,2024-11-28 12:09:45.229,closed
4133,PLT2_2024_Sprint17_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2024-11-13 19:45:52.223,2024-11-13 18:30:32.400,2024-11-26 18:30:00,2024-12-03 02:16:36.418,closed
4154,PLT2_2024_Sprint18_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2024-12-03 02:09:53.139,2024-11-27 19:08:34.203,2024-12-10 18:30:00,2024-12-13 06:22:38.125,closed
4149,PLT2_2024_Sprint18_Automation,CPEHC,HEDIS - DI - STARS - DLT,2024-11-28 09:59:40.545,2024-11-29 07:04:54.670,2024-12-11 13:30:00,2024-12-12 09:33:51.086,closed
4150,PLT2_2024_Sprint18_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2024-11-28 10:24:56.478,2024-12-02 10:10:52.726,2024-12-11 17:00:00,2024-12-12 09:33:24.556,closed
4153,PLT2_2024_Sprint18_DI,CPEHC,HEDIS - DI - STARS - DLT,2024-12-02 13:44:23.424,2024-11-27 18:30:22.606,2024-12-10 18:30:00,2024-12-16 06:36:42.034,closed
4172,PLT2_2024_Sprint19_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2024-12-11 17:36:40.768,2024-12-12 06:08:24.631,2024-12-24 18:30:00,2025-01-03 11:59:26.798,closed
4177,PLT2_2024_Sprint19_Automation,CPEHC,HEDIS - DI - STARS - DLT,2024-12-12 09:27:43.370,2024-12-12 16:00:00.000,2024-12-25 14:30:00,2024-12-26 06:04:32.783,closed
4178,PLT2_2024_Sprint19_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2024-12-12 09:30:58.443,2024-12-12 16:00:00.000,2024-12-25 17:30:00,2024-12-26 11:10:20.692,closed
4179,PLT2_2024_Sprint19_DI,CPEHC,HEDIS - DI - STARS - DLT,2024-12-12 11:01:19.536,2024-12-11 18:30:21.584,2024-12-24 18:30:00,2024-12-30 02:30:06.033,closed
4173,PLT2_2024_Sprint20_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2024-12-11 17:36:52.458,2024-12-26 11:58:26.625,2025-01-07 18:30:00,2025-01-14 05:51:04.833,closed
4190,PLT2_2024_Sprint20_DI,CPEHC,HEDIS - DI - STARS - DLT,2024-12-24 22:59:29.837,2024-12-30 03:31:24.319,2025-01-07 18:30:00,2025-01-10 05:44:41.503,closed
4193,PLT2_2024_Sprint20_Automation,CPEHC,HEDIS - DI - STARS - DLT,2024-12-26 05:34:19.891,2024-12-27 06:31:30.630,2025-01-08 15:30:00,2025-01-09 07:53:25.412,closed
4194,PLT2_2024_Sprint20_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2024-12-26 06:19:53.327,2024-12-27 06:32:08.975,2025-01-08 15:30:00,2025-01-09 13:44:46.378,closed
4208,PLT2_2025_Sprint21_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-01-06 12:41:28.725,2025-01-08 18:30:15.587,2025-01-22 18:00:00,2025-01-22 18:22:57.111,closed
4209,PLT2_2025_Sprint21_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-01-06 12:43:31.426,2025-01-09 05:51:01.760,2025-01-22 14:49:00,2025-01-22 18:35:05.892,closed
4211,PLT2_2024_Sprint21_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-01-08 14:39:45.006,2025-01-09 15:28:38.775,2025-01-22 15:30:00,2025-01-23 08:15:07.170,closed
4214,PLT2_2024_Sprint21_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2025-01-09 13:41:41.301,2025-01-09 17:04:35.095,2025-01-22 14:00:00,2025-01-23 11:58:18.251,closed
4232,PLT2_2024_Sprint22_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-01-22 10:59:58.854,2025-01-24 11:01:17.974,2025-02-05 18:00:00,2025-02-06 09:08:33.550,closed
4235,PLT2_2024_Sprint22_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-01-22 17:27:40.198,2025-01-22 18:50:22.230,2025-02-04 18:30:00,2025-02-07 05:49:03.447,closed
4236,PLT2_2024_Sprint22_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-01-22 18:33:54.122,2025-01-23 04:01:52.667,2025-02-04 18:30:00,2025-02-07 05:51:06.358,closed
4237,PLT2_2024_Sprint22_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2025-01-23 10:42:28.070,2025-01-23 15:50:58.233,2025-02-05 18:00:00,2025-02-06 07:15:41.054,closed
4247,PLT2_2024_Sprint23_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-02-05 16:58:32.711,2025-02-05 19:15:20.000,2025-02-18 18:30:00,2025-02-19 18:16:50.498,closed
4248,PLT2_2024_Sprint23_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2025-02-06 06:12:27.475,2025-02-06 14:48:15.698,2025-02-19 18:00:00,2025-02-20 10:21:10.983,closed
4253,PLT2_2024_Sprint23_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-02-06 11:38:25.143,2025-02-06 13:04:24.273,2025-02-19 18:00:00,2025-02-20 08:38:07.931,closed
4254,PLT2_2024_Sprint23_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-02-07 05:49:54.756,2025-02-06 05:59:19.287,2025-02-18 18:30:00,2025-02-25 04:59:01.769,closed
4267,PLT2_2024_Sprint24_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-02-19 12:02:24.222,2025-02-19 18:30:00.000,2025-03-04 18:30:00,2025-03-05 18:32:52.419,closed
4269,PLT2_2024_Sprint24_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2025-02-20 06:24:47.806,2025-02-20 16:32:27.438,2025-03-05 18:00:00,2025-03-06 09:36:12.978,closed
4270,PLT2_2024_Sprint24_Automation,CPEHC,HEDIS - DI - STARS - DLT,2025-02-20 06:27:14.106,2025-02-20 16:12:50.273,2025-03-05 18:00:00,2025-03-06 06:25:48.998,closed
4304,PLT2_2024_Sprin24_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-02-25 04:44:10.107,2025-02-20 04:59:03.958,2025-03-04 18:30:00,2025-03-06 05:57:45.939,closed
4473,PLT2_2024_Sprint25_DI,CPEHC,HEDIS - DI - STARS - DLT,2025-03-04 12:40:12.419,2025-03-05 18:30:28.335,2025-03-18 18:30:00,2025-03-19 18:29:34.402,closed
4535,PLT2_2024_Sprint25_Innovation,CPEHC,HEDIS - DI - STARS - DLT,2025-03-06 04:48:36.922,2025-03-05 18:30:37.675,2025-03-18 18:30:00,2025-03-19 18:32:03.366,closed
4536,PLT2_2024_Sprint25_PowerBI-SDE,CPEHC,HEDIS - DI - STARS - DLT,2025-03-06 06:19:18.025,2025-03-06 14:09:04.196,2025-03-19 18:00:00,2025-03-20 07:19:20.847,closed
